F_0,F_1,F_2,Points_Magnitude
-0.0000000000,-114.1787490845,-0.0000000000,0.0916114077
-0.0000000000,-112.7467498779,-0.0000000000,0.2043967545
-0.0000000000,-117.4842529297,-0.0000000000,0.0900272876
-0.0000000000,-117.9462509155,-0.0000000000,0.2308080792
-0.0000000000,-130.9847564697,-0.0000000000,0.2390882969
-0.0000000000,-113.7852478027,-0.0000000000,0.3215872645
-0.0000000000,-125.0007476807,-0.0000000000,0.1468633860
-0.0000000000,-121.2927551270,-0.0000000000,0.1754525304
-0.0000000000,-112.1297454834,-0.0000000000,0.2413204163
-0.0000000000,-126.2127532959,-0.0000000000,0.2910567820
-0.0000000000,-122.9584960938,-0.0000000000,0.3064829707
-0.0000000000,-130.4912414551,-0.0000000000,0.1095256582
-0.0000000000,-130.9840087891,-0.0000000000,0.2014147937
-0.0000000000,-110.5482482910,-0.0000000000,0.2922720611
-0.0000000000,-110.9789962769,-0.0000000000,0.3072941899
-0.0000000000,-78.2350463867,-0.0000000000,0.2308555245
-0.0000000000,-78.0269317627,-0.0000000000,0.2350373268
-0.0000000000,-93.7828750610,-0.0000000000,0.0768045038
-0.0000000000,-76.2050018311,-0.0000000000,0.2531633079
-0.0000000000,-80.4741210938,-0.0000000000,0.2574541271
-0.0000000000,-76.3460006714,-0.0000000000,0.2617651820
-0.0000000000,-79.7689208984,-0.0000000000,0.2661226094
-0.0000000000,-75.8295974731,-0.0000000000,0.2705934942
-0.0000000000,-96.6831512451,-0.0000000000,0.2199157178
-0.0000000000,-90.7538681030,-0.0000000000,0.2159274369
-0.0000000000,-92.0645523071,-0.0000000000,0.2269013226
-0.0000000000,-70.2027511597,-0.0000000000,0.3351287842
-0.0000000000,-80.7020339966,-0.0000000000,0.3615721464
-0.0000000000,-83.6782531738,-0.0000000000,0.3615698814
-0.0000000000,-80.3349685669,-0.0000000000,0.3616449237
-0.0000000000,-80.6070327759,-0.0000000000,0.3617382944
-0.0000000000,-83.0590744019,-0.0000000000,0.3616515994
-0.0000000000,-82.2680282593,-0.0000000000,0.3595478833
-0.0000000000,-82.1812667847,-0.0000000000,0.3599707484
-0.0000000000,-90.5819320679,-0.0000000000,0.0627166778
-0.0000000000,-92.6578674316,-0.0000000000,0.0738557428
-0.0000000000,-88.3169326782,-0.0000000000,0.2584026754
-0.0000315320,-112.1949996948,-0.0000003699,0.3189919591
0.0000023979,-91.9401245117,-0.0000022333,0.0794823766
-0.0000022215,-81.9156494141,-0.0000022886,0.2241711617
0.0000187253,-70.7592010498,-0.0000034491,0.3384361863
0.0000065812,-84.1110000610,-0.0000061292,0.0839201510
-0.0000062683,-77.0473327637,-0.0000064579,0.2201721221
-0.0000099396,-91.2538223267,-0.0000096160,0.3228813410
-0.0008658427,-106.7160034180,-0.0000103933,0.3244777322
0.0000019393,-82.8943481445,-0.0000107555,0.3291828930
-0.0000133385,-125.1922454834,-0.0000135167,0.2780207694
0.0000133548,-126.3679962158,-0.0000136018,0.2842226028
-0.0000155441,-109.4710006714,-0.0000137850,0.2704259157
0.0000139484,-117.3842468262,-0.0000141545,0.3194414675
-0.0000158007,-112.6920013428,-0.0000144655,0.3145317733
-0.0000143092,-121.4535064697,-0.0000145997,0.3106766045
-0.0000131682,-86.9419250488,-0.0000178015,0.2154536843
0.0000147946,-98.4509506226,-0.0000189034,0.0901135653
0.0000230883,-79.3083267212,-0.0000191094,0.3593816161
-0.0000001087,-125.9867477417,-0.0000271632,0.2810455859
0.0000001209,-119.6425018311,-0.0000288089,0.3149992228
-0.0000347967,-101.8795013428,-0.0000312503,0.2111000270
-0.0000243310,-80.3217773438,-0.0000328921,0.2153079063
0.0000266502,-88.6719970703,-0.0000340515,0.0881535709
0.0025910453,-134.0207519531,-0.0000346497,0.1370778829
0.0000653208,-74.7923660278,-0.0000540639,0.3587583303
-0.0000574362,-109.6750030518,-0.0000559178,0.3156250715
0.0000572880,-123.1064987183,-0.0000566711,0.2940554619
-0.0000642237,-94.0186004639,-0.0000576782,0.2110431790
-0.0000616939,-119.9492492676,-0.0000610619,0.3125874698
-0.0000650650,-117.8699951172,-0.0000637273,0.2820696831
-0.0000649340,-100.4834289551,-0.0000638835,0.2744066119
0.0000718924,-109.2062530518,-0.0000705676,0.3298802674
-0.0000694270,-99.8339996338,-0.0000705783,0.3200276494
-0.0000948902,-106.2154998779,-0.0000962465,0.3175173402
-0.0001210655,-88.9881515503,-0.0001216469,0.2792441547
0.0001257707,-116.7342529297,-0.0001242845,0.3041394949
-0.0001266131,-107.4057464600,-0.0001265345,0.2866919637
0.0001248845,-108.2537536621,-0.0001267396,0.3142822981
-0.0001282695,-107.7292480469,-0.0001301030,0.3178402483
-0.0001322693,-114.9984970093,-0.0001308287,0.3150340319
27.8818652457,-15.5454851184,-0.0001375783,1.5159484148
0.0001465995,-98.2720718384,-0.0001470750,0.3405008316
-0.0669562944,-92.9964988240,-0.0001632899,0.3365516365
-0.0116294259,-100.5226974487,-0.0002663209,0.3304180503
0.0003089122,-130.8470001221,-0.0002988866,0.1164196357
-45.0849399283,21.4818327554,-0.0003527290,1.4869819880
0.0008114975,-71.6385726929,-0.0003708061,0.3414042592
-0.0004975018,-103.1995468140,-0.0003804398,0.2769769132
0.0021509950,-133.3065032959,-0.0003826251,0.1301253587
-0.0004897201,-108.4922485352,-0.0003928246,0.3199894726
0.0003881691,-122.5445022583,-0.0004716282,0.2908068895
-0.0003874678,-119.9442443848,-0.0004825732,0.2848078012
240.2997581445,-203.7508344524,-0.0005082327,1.6015540361
-0.0004351623,-118.0627517700,-0.0005239103,0.3167165518
0.0004222364,-112.7407531738,-0.0005325559,0.3253666461
0.0011842059,-132.2649993896,-0.0005426662,0.1232360303
219.9032820675,-175.4241748568,-0.0005543535,1.5899759531
201.4029702176,-151.9302091912,-0.0005711683,1.5846488476
-0.0004845269,-90.6513977051,-0.0005781760,0.3265596330
0.0005776010,-103.3371505737,-0.0006699520,0.0868478045
0.0000839842,-82.7994766235,-0.0006838484,0.3327016234
0.0000028951,-121.4884948730,-0.0008347403,0.2877233922
0.0011358471,-94.0998001099,-0.0009057083,0.1475058794
-0.0011717446,-93.4783782959,-0.0009231688,0.1550120562
-179.5091250241,-135.4890050554,-0.0009237535,1.5888330936
-0.0000097934,-115.7019958496,-0.0009263135,0.3209787607
-131.8924854253,43.8116753908,-0.0010972305,1.4470204115
0.0011792255,-113.0007476807,-0.0011775424,0.0964717641
0.0012938112,-100.0233230591,-0.0013171978,0.3207901418
-0.0013251936,-99.5175476074,-0.0013452317,0.3242751956
-0.0014579587,-104.9022521973,-0.0013842642,0.3216743171
114.5693214150,44.3881875976,-0.0014124708,1.4869881868
-0.0016789981,-92.7081298828,-0.0015230369,0.2814749181
-0.0020849150,-100.5225524902,-0.0015916811,0.2937532961
0.0016285400,-116.3655014038,-0.0017563851,0.3008140922
-0.0016570195,-110.2794952393,-0.0017780327,0.2891863585
-69.3137023544,30.1415541439,-0.0018319580,1.4782028198
-0.0018505720,-98.7272262573,-0.0019025070,0.3239445090
-0.0017834581,-113.4632492065,-0.0019139140,0.3189563453
0.0025036077,-92.5711517334,-0.0019723249,0.3463410139
-179.2981256363,-133.6705697723,-0.0020695050,1.5840089321
0.0019351997,-102.3151245117,-0.0020992614,0.3359817266
-152.3668764595,42.9521429741,-0.0022227419,1.4368344545
-0.0018441519,-82.1313018799,-0.0022930198,0.2863265872
0.0017764360,-126.7359924316,-0.0023427021,0.1134225950
0.0112529831,-130.8524932861,-0.0023967615,0.1274830550
0.0026941036,-108.3225021362,-0.0027646574,0.3108702600
0.2578506429,-118.8772261010,-0.0028010781,0.1304586828
-0.0028137204,-106.7177505493,-0.0028793905,0.3215345740
-134.7608241201,51.1553191318,-0.0031361763,1.4626414776
-237.0813705547,-200.9169522654,-0.0032677499,1.6085855961
0.0801800795,-120.4022306677,-0.0035115522,0.1673889160
0.0000499317,-86.3919754028,-0.0037361888,0.1471402049
-0.0000703177,-85.8594970703,-0.0038096728,0.1549285948
21.6735264551,11.2972589084,-0.0039794384,1.5263499022
0.0065510671,-129.0339965820,-0.0039990244,0.1204304174
-0.2512702011,-98.8525506909,-0.0040608504,0.0964914262
0.0065421575,-116.8125000000,-0.0041732025,0.1035747081
131.2761621074,45.0549327682,-0.0042533708,1.4781421423
0.0188883717,-79.8973951401,-0.0043946718,0.3574093878
-23.7172756195,-0.0025510416,-0.0047268221,0.9592888951
-0.0074424981,-96.1077270508,-0.0048587892,0.2839063704
-0.0170602198,-94.5237503052,-0.0048988964,0.0903798416
0.2704570591,-112.2671806312,-0.0049041622,0.1662649959
0.0041211731,-106.4785003662,-0.0050813540,0.0939936489
-0.0071299358,-103.0777740479,-0.0051428562,0.3259770572
104.4257154079,44.6367411853,-0.0051842912,1.5010254383
11.1192489720,-0.0000146073,-0.0053056978,0.8135923147
11.2431989618,0.0000288846,-0.0053650094,0.8010842204
11.3141237123,-0.0000297437,-0.0053977948,0.8261389136
11.7250237793,0.0000454227,-0.0056212819,0.7886182666
11.6981988313,0.0000767621,-0.0057480130,0.8387240171
11.6121488080,0.0000076362,-0.0059071917,0.6548951268
13.0367234902,0.0001117448,-0.0059197271,0.7148134708
11.7206235265,0.0000001080,-0.0059214474,0.6667426825
11.8936486371,0.0000000000,-0.0059811012,0.6786616445
0.0080610246,-82.7229003906,-0.0059820157,0.3362896144
12.4359735923,-0.0000078473,-0.0060629814,0.7761955261
11.5757985621,-0.0000957593,-0.0060764175,0.6431235671
12.5355991679,0.0001154768,-0.0060951805,0.7027004957
12.1621489332,0.0000000000,-0.0061161251,0.6906487942
13.6247733087,0.0000779606,-0.0062120501,0.7269846201
12.1531979764,0.0000875758,-0.0063341752,0.8513444662
-0.0063361300,-102.2379989624,-0.0064629539,0.0922870487
11.6046484224,-0.0000957307,-0.0064684335,0.6314318180
13.3071730963,-0.0000857520,-0.0065976847,0.7638182640
0.0256665543,-69.9449192318,-0.0067428885,0.3239783347
11.7187727001,0.0000238184,-0.0067493481,0.6198242307
12.6364980990,-0.0000171598,-0.0068118228,0.8639991283
13.9921734342,0.0000348953,-0.0068151240,0.7392103076
11.9192226078,-0.0001882995,-0.0068905507,0.6083056927
13.9218237493,-0.0001167259,-0.0069544342,0.7514898181
13.1404471742,-0.0000175883,-0.0071446759,0.8766868711
12.2163979620,-0.0002971505,-0.0073063617,0.5968809724
-0.0850508840,-98.4088393180,-0.0074649041,0.1184041426
13.6990722956,-0.0000004090,-0.0075120278,0.8894063830
14.3223717828,-0.0000002863,-0.0078872240,0.9021560550
-0.0055741539,-112.4550018311,-0.0081270091,0.2918473482
0.0056018944,-115.5862503052,-0.0081271125,0.2976613045
14.9791223444,-0.0000001491,-0.0082139564,0.9149348736
64.0283888475,30.2814665573,-0.0085203324,1.5136073828
15.6254225447,0.0000201447,-0.0085322703,0.9277415276
16.2363709981,0.0000105470,-0.0088853458,0.9405747652
16.8151710960,0.0000218502,-0.0092615043,0.9534335136
-0.0065825223,-111.4652481079,-0.0092819767,0.3230263293
0.0063172503,-105.8730010986,-0.0094910345,0.3315544426
19.0628486797,-0.0001003048,-0.0095506432,0.9921540022
17.4236734600,0.0000569606,-0.0096590990,0.9663168788
18.1200223947,-0.0000954045,-0.0097238188,0.9792241454
20.2785982754,0.0000668687,-0.0098457859,1.0051056147
0.0527564229,-124.9802400482,-0.0099803071,0.1251088530
-29.4967729153,0.0001625372,-0.0105124215,0.9864596128
21.7411721061,0.0000715357,-0.0106085680,1.0180782080
-0.0755748622,-87.2252419381,-0.0109636352,0.3383285999
12.5928444773,-0.0021155987,-0.0114033711,0.5855556130
23.3824969074,0.0000613546,-0.0114398485,1.0310708284
0.0185662835,-120.1132507324,-0.0116518955,0.1107265800
-0.0099891599,-89.6945800781,-0.0118906355,0.3303433955
-0.0142710004,-84.7246551514,-0.0121459093,0.2884019613
195.9793626567,38.3833652319,-0.0122265850,1.4366838932
25.2852219003,0.0000170866,-0.0123430412,1.0440827608
-172.6687029036,38.8587754550,-0.0125137218,1.4151233435
265.2713712535,-230.9808012217,-0.0128206658,1.6130695343
27.4670968691,-0.0002450825,-0.0129304477,1.0571135283
-0.0000198390,-114.2620010376,-0.0129809871,0.2946788967
29.9300463283,-0.0002675874,-0.0131182404,1.0701619387
-0.0407759925,-98.5063417848,-0.0134870881,0.2043295652
172.0033023336,50.7348115114,-0.0137094665,1.4625447989
0.0747402464,-74.0721343369,-0.0137169151,0.3008028269
32.6358222203,0.0000208996,-0.0137366663,1.0832278728
-36.8491723031,0.0001556843,-0.0138347461,1.0136481524
0.0151436894,-94.5441970825,-0.0138585197,0.1400950551
-0.0159272178,-92.6488037109,-0.0138981800,0.1624457091
-0.0152249682,-97.3090972900,-0.0140928605,0.3280040920
152.2120853581,23.3258456836,-0.0141581940,1.4256092310
-0.0134430268,-102.8265533447,-0.0142549617,0.2962111831
35.6956973439,0.0000228591,-0.0149419397,1.0963104963
-0.0002441601,-108.9790039062,-0.0150572339,0.3272350729
-0.0971720969,-102.9182080968,-0.0153104989,0.1954829693
0.0922373248,-82.6438438247,-0.0162641303,0.3400310278
0.0364104069,-122.7635040283,-0.0164862548,0.1179059520
39.1268950549,0.0003498112,-0.0169679978,1.1094092131
0.0179779177,-100.1609954834,-0.0170892328,0.3174258173
-255.4517155721,-220.4974239036,-0.0172579346,1.6132370234
-0.0186048479,-98.6220186578,-0.0176018132,0.3278663754
0.0284873170,-80.5786466254,-0.0177399157,0.2946632802
-45.7004721522,0.0001223891,-0.0177532970,1.0408531427
-0.0058960232,-84.5529022217,-0.0182466749,0.2086151689
0.0086898322,-93.2612991333,-0.0186734265,0.0941613764
0.0180885450,-95.5406437194,-0.0196319219,0.3419654071
42.8862711327,0.0003552040,-0.0200402492,1.1225235462
196.6657179919,49.4496051819,-0.0203569507,1.4530780315
0.0600946253,-75.7179447229,-0.0205006912,0.3565401137
0.0178117475,-108.0155029297,-0.0206270314,0.3076291680
0.0204160760,-109.8339930872,-0.0208186274,0.1011960879
-55.2710200225,0.0000663867,-0.0218922627,1.0680736303
-0.0195783895,-105.3004926860,-0.0223346066,0.3253799677
13.0114536697,-0.0047992330,-0.0227478389,0.5743369460
46.9228688570,-0.0000617534,-0.0228511878,1.1356528997
0.1413044851,-73.3021596865,-0.0235106692,0.3052078485
51.2265945403,-0.0000679094,-0.0249440096,1.1487965584
-64.4836654087,0.0000242087,-0.0257809096,1.0953080654
-0.0455929704,-88.0730128158,-0.0264237144,0.2908571064
-145.1150143561,21.2041250795,-0.0265017125,1.3930699825
55.7740183146,-0.0001106068,-0.0269579147,1.1619544029
-72.5107454949,-0.0000045347,-0.0290383770,1.1225554943
60.4029163834,-0.0001186622,-0.0291905029,1.1751257181
0.1224238475,-92.2444112353,-0.0295110575,0.1851278841
-0.0478888276,-95.5204602145,-0.0298893939,0.3322096169
65.0737150820,-0.0001272523,-0.0314435801,1.1883102655
-79.6183958281,0.0000353042,-0.0318705059,1.1498150826
-0.0135100386,-97.9112948232,-0.0328217450,0.1037552729
0.0417660335,-0.0285268087,-0.0334985822,1.5151870251
69.6985390546,-0.0001796751,-0.0335918520,1.2015074492
0.0425023284,-81.9028277629,-0.0338581178,0.2973426580
-87.4852166483,-0.0000001016,-0.0350332452,1.1770858765
74.2980868461,-0.0001889071,-0.0358025183,1.2147171497
-0.6003488586,-103.2042480880,-0.0360652213,0.1059076637
156.2359742914,17.1826425360,-0.0367605635,1.4134716988
-128.6093909440,8.7837178549,-0.0375422886,1.3674551249
13.3956196128,-0.0058469302,-0.0379435266,0.5632311106
78.8645917339,-0.0001500838,-0.0380904647,1.2279386520
-99.6534211842,-0.0000488254,-0.0399020639,1.2043670416
83.4457679456,-0.0002114260,-0.0403973583,1.2411717176
0.2259195482,-117.1027734699,-0.0407221854,0.1231073514
0.6484349484,-106.1825143138,-0.0410217587,0.1580144018
88.0380449250,-0.0002237535,-0.0426145995,1.2544158697
93.5654871982,-0.0001188849,-0.0452840091,1.2676706314
-127.4230254741,1.9695380730,-0.0453579580,1.3407784700
-0.1214662704,-93.4209466734,-0.0473329003,0.2002728879
-120.6532372650,-0.0000499407,-0.0482037780,1.2316578627
100.9959138637,-0.0019243923,-0.0487665834,1.2809360027
0.0007781751,-86.9692608769,-0.0509193602,0.1397668719
0.0676320550,-112.7444723262,-0.0510042607,0.1084751710
-0.0014492108,-85.4578628317,-0.0517267442,0.1623075753
-0.0346818951,-104.5572322803,-0.0518119388,0.2988432348
-0.2044024709,-96.1533962402,-0.0523852243,0.1949187368
-0.0384150724,-97.8517985697,-0.0525063888,0.1110283285
13.7232954147,-0.0056352656,-0.0531900097,0.5522444844
111.0122395739,-0.0021163596,-0.0536165478,1.2942115068
-148.3095004374,-0.0005061617,-0.0564491009,1.3135733604
0.0311664174,-87.1097433305,-0.0574322445,0.0978166983
-0.0249585748,-80.1447743938,-0.0582373952,0.2046434432
0.0141727154,-83.8902540469,-0.0583315393,0.3005057871
-147.2647376937,-0.0001356068,-0.0584485149,1.2589579821
125.1482318463,-0.0000000007,-0.0605976067,1.3074966669
169.5058004445,11.3891744884,-0.0606272740,1.4005794525
0.0348453042,-107.4194766475,-0.0618138665,0.3045725524
-160.7887381567,-0.0003152706,-0.0628637493,1.2862665653
0.0287612788,-104.1529750459,-0.0677999664,0.0994433686
14.0036043662,-0.0055058044,-0.0687154510,0.5413855910
-0.0104198671,-88.9629480353,-0.0689887126,0.1999242604
0.0427097303,-98.5247432814,-0.0695365670,0.3377008736
144.8547343189,0.0000928292,-0.0699719249,1.3207913637
0.2524482055,-71.5324509330,-0.0706567259,0.3196179569
-0.0706628107,-88.5025664849,-0.0718565853,0.3342637122
0.1502583083,-115.0193773299,-0.0720008342,0.1157837287
0.6120031943,-109.3572672907,-0.0726750840,0.1215526983
-0.0451834296,-103.5718227709,-0.0734938207,0.3293831646
52.6859710009,-0.0053640696,-0.0774738784,0.3377335668
48.1529367348,-0.0039532936,-0.0781617317,0.3396481872
43.7689572714,-0.0024784792,-0.0795602604,0.3421014845
-280.1618319955,-246.5502412981,-0.0805309994,1.6226320267
168.3399762702,0.0001092877,-0.0813199148,1.3340952396
40.3302672367,-0.0028376296,-0.0813298996,0.3450812995
-0.0038970508,-89.6904609303,-0.0822052828,0.1029476225
192.8156571285,6.0719737508,-0.0823526003,1.3873782158
-0.0041053370,-106.2564685772,-0.0830655074,0.3016741276
37.4542579872,-0.0027283589,-0.0832553916,0.3485760093
14.2644251696,-0.0059098239,-0.0842569530,0.5306605101
35.1698208752,-0.0022658761,-0.0858148873,0.3525720537
56.1498320611,-0.0098091734,-0.0866197279,0.3363791704
32.8761565342,-0.0021181988,-0.0878582748,0.3570528626
30.7918713427,-0.0019509085,-0.0893004332,0.3620007634
28.9967073356,-0.0018450533,-0.0905779682,0.3673973382
27.4418704778,-0.0017677556,-0.0919849600,0.3732222617
25.9886343001,-0.0016741617,-0.0931533668,0.3794562519
192.2334823330,0.0036680678,-0.0937496655,1.3474177122
24.6737955675,-0.0015714515,-0.0941421227,0.3860794604
23.5151583193,-0.0015145809,-0.0951551325,0.3930722475
22.4791942938,-0.0014478894,-0.0961866700,0.4004152417
209.4360313995,2.0652270765,-0.0967646452,1.3740789890
21.5003053791,-0.0013694030,-0.0969663118,0.4080895185
14.5419503836,-0.0045627994,-0.0971758540,0.5200790763
20.6024200502,-0.0011223845,-0.0973087679,0.4160767496
19.8094591392,-0.0012756750,-0.0978117912,0.4243592620
19.1044946036,-0.0012302923,-0.0987698703,0.4329201579
18.4382549859,-0.0011694633,-0.0995772292,0.4417431951
207.8099727857,0.0018648593,-0.1001612684,1.3607391119
17.8190667661,-0.0011473288,-0.1003421879,0.4508129954
17.2561277240,-0.0011248114,-0.1011563685,0.4601149857
16.7346121054,-0.0009271353,-0.1022428902,0.4696353674
16.2251455255,-0.0009047150,-0.1034856682,0.4793607593
14.8671378608,-0.0018203257,-0.1039030942,0.5096485019
0.0937838087,-100.1070059709,-0.1041382366,0.3142513931
15.7352028994,-0.0011816769,-0.1045518492,0.4892790020
15.2659380443,-0.0007570430,-0.1051577637,0.4993789196
-0.0004214445,-101.3536977658,-0.1059195128,0.3335207701
-0.1023525846,-97.4995862249,-0.1111233001,0.3316014111
0.0613244266,-90.5961835303,-0.1149021798,0.1926379800
0.0090863509,-99.9551804359,-0.1156986127,0.3113205731
-83.8096827546,-0.1125632553,-0.1245624004,0.1521910876
0.0594075434,-95.0286227156,-0.1248556188,0.1327462941
-0.0678486653,-91.8093159086,-0.1253555025,0.1698019505
-0.0278267286,-96.2594888274,-0.1259606582,0.3355232179
0.0249104576,0.0733906265,-0.1414032749,1.5031131506
0.7661227083,-110.9200075855,-0.1438709946,0.1289926767
-0.0475188872,-82.4400642533,-0.1584659958,0.1994886696
59.3961597112,-0.0504755077,-0.1614505613,0.3355807364
0.4527815259,-0.2459509131,-0.1632920441,1.5065605640
-0.0191140684,-89.0578112127,-0.1716621935,0.1093807817
0.1907154431,-106.1201507671,-0.1949820014,0.1068174839
